1  -48.000000 0.000000
1 2 -27.505498 -0.880114
1 3 -38.674798 -311.116977
1 4 -33.152584 -391.763716
1 5 -28.547117 -0.345705
1 6 -36.174290 -373.590456
1 7 -41.786938 -206.302059
1 8 -35.553472 -423.982236
1 9 -43.187021 -253.729684
1 10 -44.937995 -405.598736
1 11 -46.964323 -267.970519
1 12 -35.299676 -229.835357
1 13 -35.484910 -240.005771
1 14 -45.299516 -723.530674
1 15 -34.487166 -347.119612
1 16 -41.109725 -368.667143
1 17 -40.454189 -280.939465
1 18 -37.820664 -299.526357
1 19 -34.699398 -259.585360
1 20 -45.663809 -729.449800
9 14 -44.641971 -607.240748
9 15 -34.402358 -171.104171
9 16 -44.434355 -395.439170
9 17 -42.843409 -668.558980
9 18 -37.514108 -288.591755
9 19 -40.340207 -327.414050
9 20 -44.020175 -565.587521
9 1  2 -19.617701 -254.636306
9 1  3 -13.807082 -253.872790
9 1  4 -36.664884 -Inf
9 1  5 -27.789544 -582.687341
9 1  6 -31.380229 -632.650799
9 1  7 -30.218847 -406.099115
9 1  8 -25.584907 -342.732099
9 1  10 -34.240427 -485.427589
9 1  11 -26.280140 -505.891212
9 1  12 -29.667457 -544.113183
9 1  13 -29.477688 -634.187881
9 1  14 -33.574035 -860.970432
9 1  15 -25.410371 -424.833855
9 1  16 -34.479875 -649.168853
9 1  17 -33.099924 -922.288664
9 1  18 -26.930949 -542.321439
9 1  19 -27.650183 -581.143734
9 1  20 -34.291061 -819.317205
9 2  3 -7.503793 -1.049729
9 2  4 -20.993045 -Inf
9 2  5 -23.109675 -329.864280
9 2  6 -18.704249 -379.827738
9 2  7 -22.863568 -153.276053
9 2  8 -21.953476 -89.909037
9 2  10 -19.278311 -232.604527
9 2  11 -19.605387 -253.068151
9 2  12 -20.553828 -291.290121
9 2  13 -18.558435 -381.364820
9 2  14 -19.167965 -608.147370
9 2  15 -20.595875 -172.010793
9 2  16 -20.847605 -396.345792
9 2  17 -23.463832 -669.465602
9 2  18 -16.812166 -289.498378
9 2  19 -20.458491 -328.320672
9 2  20 -20.512093 -566.494143
9 3  4 -14.711451 -Inf
9 3  5 -11.789933 -329.100764
9 3  6 -12.958849 -379.064222
9 3  7 -11.378681 -152.512537
9 3  8 -12.255734 -89.145521
9 3  10 -13.990143 -231.841012
9 3  11 -15.975387 -252.304635
9 3  12 -12.718777 -290.526606
9 3  13 -9.978919 -380.601304
9 3  14 -12.859321 -607.383855
9 3  15 -13.771700 -171.247277
9 3  16 -17.707808 -395.582276
9 3  17 -18.005740 -668.702086
9 3  18 -10.876174 -288.734862
9 3  19 -10.213569 -327.557156
9 3  20 -14.381039 -565.730628
9 4  5 -21.370903 -Inf
9 4  6 -37.223248 -Inf
9 4  7 -33.465012 -Inf
9 4  8 -26.171194 -Inf
9 4  10 -37.072538 -Inf
9 4  11 -21.249662 -Inf
9 4  12 -32.926912 -Inf
9 4  13 -28.439588 -Inf
9 4  14 -39.136538 -Inf
9 4  15 -29.069559 -Inf
9 4  16 -36.323872 -Inf
9 4  17 -36.154401 -Inf
9 4  18 -29.896082 -Inf
9 4  19 -28.150228 -Inf
9 4  20 -36.762701 -Inf
9 5  6 -25.432389 -707.878773
9 5  7 -27.643714 -481.327088
9 5  8 -22.138985 -417.960072
9 5  10 -28.147237 -560.655562
9 5  11 -29.926280 -581.119186
9 5  12 -27.388860 -619.341156
9 5  13 -26.767601 -709.415855
9 5  14 -26.495052 -936.198405
9 5  15 -25.197424 -500.061828
9 5  16 -28.509556 -724.396827
9 5  17 -28.132826 -997.516637
9 5  18 -22.874281 -617.549413
9 5  19 -29.125307 -656.371707
9 5  20 -28.521978 -894.545178
9 6  7 -30.816200 -531.290546
9 6  8 -27.348513 -467.923530
9 6  10 -30.884013 -610.619021
9 6  11 -23.036636 -631.082644
9 6  12 -35.260158 -669.304615
9 6  13 -34.925477 -759.379313
9 6  14 -32.986410 -986.161864
9 6  15 -25.089835 -550.025286
9 6  16 -29.854451 -774.360285
9 6  17 -29.673245 -1047.480095
9 6  18 -34.425486 -667.512871
9 6  19 -35.442653 -706.335165
9 6  20 -34.898156 -944.508637
9 7  8 -24.422880 -241.371846
9 7  10 -25.088545 -384.067336
9 7  11 -25.748545 -404.530959
9 7  12 -29.147212 -442.752930
9 7  13 -28.106059 -532.827628
9 7  14 -30.345232 -759.610179
9 7  15 -21.400247 -323.473602
9 7  16 -24.043841 -547.808600
9 7  17 -30.764757 -820.928411
9 7  18 -25.935303 -440.961186
9 7  19 -30.143096 -479.783481
9 7  20 -30.715398 -717.956952
9 8  10 -22.317251 -320.700320
9 8  11 -23.781662 -341.163943
9 8  12 -25.968501 -379.385914
9 8  13 -27.462294 -469.460612
9 8  14 -23.971630 -696.243163
9 8  15 -27.202616 -260.106586
9 8  16 -22.675506 -484.441584
9 8  17 -29.142536 -757.561395
9 8  18 -22.878990 -377.594170
9 8  19 -24.777212 -416.416465
9 8  20 -27.734033 -654.589936
9 10  11 -26.629631 -483.859433
9 10  12 -29.185444 -522.081404
9 10  13 -30.846839 -612.156102
9 10  14 -33.378789 -838.938653
9 10  15 -23.936560 -402.802076
9 10  16 -37.138348 -627.137075
9 10  17 -33.915236 -900.256885
9 10  18 -29.197053 -520.289660
9 10  19 -33.733137 -559.111955
9 10  20 -38.796300 -797.285426
9 11  12 -24.236229 -542.545027
9 11  13 -23.282736 -632.619726
9 11  14 -27.928527 -859.402276
9 11  15 -25.651282 -423.265699
9 11  16 -27.027703 -647.600698
9 11  17 -26.239488 -920.720508
9 11  18 -23.374989 -540.753284
9 11  19 -24.881714 -579.575578
9 11  20 -29.848943 -817.749049
9 12  13 -29.070909 -670.841696
9 12  14 -32.436638 -897.624247
9 12  15 -22.704771 -461.487670
9 12  16 -27.131168 -685.822669
9 12  17 -25.378329 -958.942479
9 12  18 -33.119131 -578.975254
9 12  19 -31.398419 -617.797549
9 12  20 -32.136836 -855.971020
9 13  14 -32.081911 -987.698945
9 13  15 -25.919065 -551.562368
9 13  16 -24.864576 -775.897367
9 13  17 -34.727999 -1049.017177
9 13  18 -30.052090 -669.049953
9 13  19 -35.671911 -707.872247
9 13  20 -32.434656 -946.045718
9 14  15 -25.580626 -778.344919
9 14  16 -33.279003 -1002.679918
9 14  17 -31.357463 -1275.799728
9 14  18 -32.923895 -895.832504
9 14  19 -32.405500 -934.654798
9 14  20 -39.101807 -1172.828269
9 15  16 -23.725576 -566.543340
9 15  17 -28.769783 -839.663151
9 15  18 -20.580763 -459.695926
9 15  19 -21.633809 -498.518221
9 15  20 -27.819829 -736.691692
9 16  17 -36.931232 -1063.998149
9 16  18 -27.380310 -684.030925
9 16  19 -30.084885 -722.853220
9 16  20 -37.992760 -961.026691
9 17  18 -25.514796 -957.150735
9 17  19 -34.215972 -995.973030
9 17  20 -33.837478 -1234.146501
9 18  19 -31.163057 -616.005805
9 18  20 -32.684918 -854.179276
9 19  20 -33.361140 -893.001571
10  -48.000000 0.000000
10 1 -40.346713 -405.598736
10 2 -35.183245 -397.205622
10 3 -33.940801 -93.889390
10 4 -40.491995 -241.534816
10 5 -35.544103 -249.159532
10 6 -25.204824 -2.268464
10 7 -42.285547 -393.098321
10 8 -37.474054 -317.737741
10 9 -44.265038 -231.697905
10 11 -41.798223 -370.056936
10 12 -22.451133 -112.369032
10 13 -28.206509 -307.656312
10 14 -37.440660 -353.640838
10 15 -36.054766 -255.221923
10 16 -7.138372 -0.048974
10 17 -37.209987 -299.668201
10 18 -25.579399 -148.488413
10 19 -25.252342 -201.967112
10 20 -44.934907 -Inf
10 1  2 -31.646911 -802.804359
10 1  3 -26.757309 -499.488127
10 1  4 -28.874146 -647.133552
10 1  5 -32.884470 -654.758268
10 1  6 -19.794936 -407.867200
10 1  7 -31.336543 -798.697058
10 1  8 -35.094605 -723.336478
10 1  9 -31.536731 -637.296642
10 1  11 -30.408743 -775.655673
10 1  12 -16.164799 -517.967768
10 1  13 -25.100218 -713.255048
10 1  14 -21.569012 -759.239574
10 1  15 -34.300589 -660.820660
10 1  16 -4.826520 -405.647710
10 1  17 -29.477135 -705.266937
10 1  18 -20.566838 -554.087149
10 1  19 -20.178942 -607.565849
10 1  20 -35.568961 -Inf
10 2  3 -24.063660 -491.095013
10 2  4 -32.717480 -638.740438
10 2  5 -32.633732 -646.365154
10 2  6 -20.269058 -399.474086
10 2  7 -26.359783 -790.303944
10 2  8 -29.599311 -714.943364
10 2  9 -28.326450 -628.903527
10 2  11 -31.951645 -767.262559
10 2  12 -19.649583 -509.574654
10 2  13 -22.192650 -704.861934
10 2  14 -23.328387 -750.846460
10 2  15 -25.968667 -652.427545
10 2  16 -5.204648 -397.254596
10 2  17 -24.290503 -696.873823
10 2  18 -21.414844 -545.694035
10 2  19 -19.097445 -599.172735
10 2  20 -27.636191 -Inf
10 3  4 -28.168880 -335.424206
10 3  5 -26.684384 -343.048922
10 3  6 -13.213853 -96.157854
10 3  7 -23.325855 -486.987712
10 3  8 -24.745417 -411.627132
10 3  9 -22.498440 -325.587295
10 3  11 -28.462947 -463.946327
10 3  12 -13.880482 -206.258422
10 3  13 -18.860253 -401.545702
10 3  14 -22.571133 -447.530228
10 3  15 -22.419983 -349.111314
10 3  16 -4.818416 -93.938364
10 3  17 -24.678925 -393.557591
10 3  18 -17.469107 -242.377803
10 3  19 -17.137710 -295.856503
10 3  20 -29.201071 -Inf
10 4  5 -31.999718 -490.694347
10 4  6 -22.513613 -243.803279
10 4  7 -29.561127 -634.633137
10 4  8 -35.409341 -559.272557
10 4  9 -32.025363 -473.232721
10 4  11 -31.471644 -611.591752
10 4  12 -18.357676 -353.903848
10 4  13 -27.063487 -549.191128
10 4  14 -24.949613 -595.175653
10 4  15 -32.643753 -496.756739
10 4  16 -4.478846 -241.583789
10 4  17 -26.523039 -541.203016
10 4  18 -18.863740 -390.023228
10 4  19 -22.636109 -443.501928
10 4  20 -29.973641 -Inf
10 5  6 -19.448628 -251.427996
10 5  7 -26.584344 -642.257853
10 5  8 -31.851794 -566.897273
10 5  9 -29.654038 -480.857437
10 5  11 -31.587372 -619.216468
10 5  12 -20.029643 -361.528564
10 5  13 -23.951281 -556.815844
10 5  14 -22.221562 -602.800369
10 5  15 -30.748900 -504.381455
10 5  16 -5.161865 -249.208505
10 5  17 -23.629700 -548.827733
10 5  18 -22.695274 -397.647944
10 5  19 -20.914704 -451.126644
10 5  20 -31.692103 -Inf
10 6  7 -22.072829 -395.366785
10 6  8 -16.153115 -320.006205
10 6  9 -19.882929 -233.966369
10 6  11 -18.757725 -372.325400
10 6  12 -19.641583 -114.637496
10 6  13 -22.277848 -309.924776
10 6  14 -20.378466 -355.909302
10 6  15 -21.195233 -257.490387
10 6  16 -5.352036 -2.317438
10 6  17 -19.145496 -301.936665
10 6  18 -19.594268 -150.756876
10 6  19 -18.703637 -204.235576
10 6  20 -22.190074 -Inf
10 7  8 -29.020013 -710.836063
10 7  9 -33.583493 -624.796226
10 7  11 -32.833871 -763.155258
10 7  12 -16.144716 -505.467353
10 7  13 -21.298543 -700.754633
10 7  14 -27.337809 -746.739159
10 7  15 -30.098351 -648.320244
10 7  16 -4.560684 -393.147295
10 7  17 -27.993277 -692.766522
10 7  18 -20.178717 -541.586734
10 7  19 -17.658347 -595.065434
10 7  20 -32.280721 -Inf
10 8  9 -26.836715 -549.435646
10 8  11 -27.739979 -687.794678
10 8  12 -16.383373 -430.106773
10 8  13 -20.585937 -625.394053
10 8  14 -25.282038 -671.378579
10 8  15 -30.388886 -572.959664
10 8  16 -4.119845 -317.786715
10 8  17 -26.394901 -617.405942
10 8  18 -19.346574 -466.226154
10 8  19 -21.775557 -519.704854
10 8  20 -33.266539 -Inf
10 9  11 -37.450736 -601.754842
10 9  12 -17.893584 -344.066937
10 9  13 -22.971465 -539.354217
10 9  14 -27.507098 -585.338743
10 9  15 -27.238512 -486.919828
10 9  16 -5.637045 -231.746879
10 9  17 -27.195544 -531.366106
10 9  18 -18.654861 -380.186318
10 9  19 -20.737691 -433.665017
10 9  20 -35.598116 -Inf
10 11  12 -20.316066 -482.425968
10 11  13 -23.242191 -677.713248
10 11  14 -28.500665 -723.697774
10 11  15 -26.771453 -625.278860
10 11  16 -6.602277 -370.105910
10 11  17 -22.272838 -669.725137
10 11  18 -22.143861 -518.545349
10 11  19 -21.525056 -572.024049
10 11  20 -37.393303 -Inf
10 12  13 -19.713328 -420.025344
10 12  14 -18.308463 -466.009870
10 12  15 -16.437172 -367.590955
10 12  16 -4.508531 -112.418006
10 12  17 -18.540331 -412.037233
10 12  18 -19.776059 -260.857445
10 12  19 -17.844892 -314.336144
10 12  20 -16.975188 -Inf
10 13  14 -22.801446 -661.297150
10 13  15 -24.079113 -562.878235
10 13  16 -5.559918 -307.705286
10 13  17 -21.234060 -607.324513
10 13  18 -22.444584 -456.144725
10 13  19 -24.094100 -509.623424
10 13  20 -24.467251 -Inf
10 14  15 -23.879061 -608.862761
10 14  16 -5.998795 -353.689812
10 14  17 -25.384255 -653.309039
10 14  18 -21.873295 -502.129250
10 14  19 -22.910918 -555.607950
10 14  20 -30.263945 -Inf
10 15  16 -5.499473 -255.270897
10 15  17 -25.791927 -554.890124
10 15  18 -19.280222 -403.710336
10 15  19 -22.990324 -457.189035
10 15  20 -32.695613 -Inf
10 16  17 -5.445817 -299.717175
10 16  18 -4.007717 -148.537386
10 16  19 -4.833435 -202.016086
10 16  20 -6.069480 -Inf
10 17  18 -18.536280 -448.156613
10 17  19 -20.146330 -501.635313
10 17  20 -31.081267 -Inf
10 18  19 -17.702926 -350.455525
10 18  20 -21.193446 -Inf
10 19  20 -23.219617 -Inf
11  -48.000000 0.000000
11 1 -46.286772 -267.970519
11 2 -19.184027 -0.764059
11 3 -37.988928 -378.968525
11 4 -47.870468 -557.901289
11 5 -7.126502 -0.053560
11 6 -40.356570 -376.487724
11 7 -36.348611 -338.660437
11 8 -38.593725 -322.666761
11 9 -31.872424 -252.161528
11 10 -40.889814 -370.056936
11 12 -23.556168 -333.857990
11 13 -39.133952 -192.337007
11 14 -43.576631 -566.940234
11 15 -40.093899 -394.767256
11 16 -43.282684 -330.532648
11 17 -21.277104 -0.524696
11 18 -33.188379 -203.696780
11 19 -37.429267 -330.310901
11 20 -42.278839 -622.701677
11 1  2 -15.108592 -268.734577
11 1  3 -22.705042 -646.939044
11 1  4 -40.909732 -825.871808
11 1  5 -2.812389 -268.024079
11 1  6 -31.043604 -644.458243
11 1  7 -29.969062 -606.630956
11 1  8 -28.440015 -590.637280
11 1  9 -24.968433 -520.132047
11 1  10 -33.859887 -638.027455
11 1  12 -16.212329 -601.828509
11 1  13 -30.293942 -460.307526
11 1  14 -28.774457 -834.910753
11 1  15 -30.342942 -662.737774
11 1  16 -39.148943 -598.503166
11 1  17 -17.676661 -268.495214
11 1  18 -20.685490 -471.667298
11 1  19 -30.646170 -598.281420
11 1  20 -35.112937 -890.672196
11 2  3 -16.698076 -379.732584
11 2  4 -10.236482 -558.665348
11 2  5 -3.565788 -0.817619
11 2  6 -17.769571 -377.251783
11 2  7 -16.277228 -339.424496
11 2  8 -15.731951 -323.430820
11 2  9 -15.475009 -252.925587
11 2  10 -16.280074 -370.820995
11 2  12 -14.772969 -334.622049
11 2  13 -16.754850 -193.101066
11 2  14 -15.662460 -567.704293
11 2  15 -18.214506 -395.531314
11 2  16 -15.182731 -331.296706
11 2  17 -8.781376 -1.288754
11 2  18 -15.428114 -204.460838
11 2  19 -15.643859 -331.074960
11 2  20 -15.542985 -623.465736
11 3  4 -26.922868 -936.869815
11 3  5 -4.138600 -379.022086
11 3  6 -23.913926 -755.456250
11 3  7 -24.243829 -717.628963
11 3  8 -24.780993 -701.635287
11 3  9 -23.432422 -631.130054
11 3  10 -23.724316 -749.025462
11 3  12 -18.567984 -712.826516
11 3  13 -22.375204 -571.305533
11 3  14 -23.299500 -945.908760
11 3  15 -25.680391 -773.735781
11 3  16 -23.649415 -709.501173
11 3  17 -15.994855 -379.493221
11 3  18 -22.125169 -582.665305
11 3  19 -20.919138 -709.279427
11 3  20 -30.725976 -1001.670202
11 4  5 -1.924969 -557.954850
11 4  6 -34.158685 -934.389014
11 4  7 -28.652744 -896.561727
11 4  8 -34.520402 -880.568051
11 4  9 -23.659716 -810.062818
11 4  10 -38.853320 -927.958226
11 4  12 -20.742470 -891.759280
11 4  13 -32.051889 -750.238297
11 4  14 -41.035476 -1124.841524
11 4  15 -38.640787 -952.668545
11 4  16 -41.207280 -888.433937
11 4  17 -19.599847 -558.425985
11 4  18 -22.569703 -761.598069
11 4  19 -30.352404 -888.212191
11 4  20 -39.283411 -1180.602966
11 5  6 -5.249140 -376.541285
11 5  7 -5.086357 -338.713998
11 5  8 -4.211725 -322.720322
11 5  9 -5.094240 -252.215089
11 5  10 -5.191415 -370.110497
11 5  12 -5.349699 -333.911550
11 5  13 -5.634539 -192.390568
11 5  14 -5.782937 -566.993795
11 5  15 -4.103729 -394.820816
11 5  16 -4.214925 -330.586208
11 5  17 -6.301897 -0.578256
11 5  18 -5.083654 -203.750340
11 5  19 -5.260472 -330.364461
11 5  20 -6.201870 -622.755237
11 6  7 -27.894887 -715.148162
11 6  8 -30.454981 -699.154486
11 6  9 -26.067014 -628.649253
11 6  10 -24.994651 -746.544661
11 6  12 -16.950913 -710.345715
11 6  13 -37.280798 -568.824732
11 6  14 -29.425584 -943.427959
11 6  15 -34.009959 -771.254980
11 6  16 -30.902925 -707.020372
11 6  17 -12.136180 -377.012420
11 6  18 -21.917520 -580.184504
11 6  19 -34.902503 -706.798626
11 6  20 -34.216503 -999.189401
11 7  8 -22.797758 -661.327199
11 7  9 -24.055200 -590.821966
11 7  10 -18.660208 -708.717374
11 7  12 -17.472840 -672.518428
11 7  13 -25.509541 -530.997445
11 7  14 -21.885713 -905.600672
11 7  15 -24.686132 -733.427693
11 7  16 -22.130739 -669.193085
11 7  17 -18.423508 -339.185133
11 7  18 -21.435186 -542.357217
11 7  19 -25.057098 -668.971339
11 7  20 -25.390045 -961.362114
11 8  9 -26.687114 -574.828290
11 8  10 -26.160970 -692.723698
11 8  12 -20.655949 -656.524752
11 8  13 -29.218953 -515.003769
11 8  14 -24.814295 -889.606996
11 8  15 -36.955860 -717.434017
11 8  16 -28.167114 -653.199409
11 8  17 -16.718306 -323.191457
11 8  18 -20.891378 -526.363541
11 8  19 -29.457411 -652.977663
11 8  20 -30.851996 -945.368438
11 9  10 -20.521332 -622.218465
11 9  12 -18.243574 -586.019519
11 9  13 -23.795124 -444.498536
11 9  14 -21.658470 -819.101763
11 9  15 -26.507274 -646.928784
11 9  16 -23.651800 -582.694176
11 9  17 -13.271008 -252.686224
11 9  18 -20.834443 -455.858308
11 9  19 -27.138864 -582.472430
11 9  20 -25.935636 -874.863205
11 10  12 -18.088093 -703.914927
11 10  13 -26.433528 -562.393944
11 10  14 -31.644250 -936.997171
11 10  15 -31.067728 -764.824192
11 10  16 -37.424767 -700.589584
11 10  17 -13.269335 -370.581632
11 10  18 -19.369971 -573.753716
11 10  19 -25.075964 -700.367838
11 10  20 -33.376122 -992.758613
11 12  13 -20.270496 -526.194998
11 12  14 -19.891416 -900.798225
11 12  15 -21.399662 -728.625246
11 12  16 -17.979992 -664.390638
11 12  17 -7.651635 -334.382686
11 12  18 -21.152598 -537.554770
11 12  19 -21.332880 -664.168891
11 12  20 -19.950603 -956.559667
11 13  14 -25.860536 -759.277242
11 13  15 -34.274338 -587.104263
11 13  16 -30.995929 -522.869655
11 13  17 -14.863921 -192.861703
11 13  18 -23.731006 -396.033787
11 13  19 -33.694073 -522.647909
11 13  20 -30.695994 -815.038684
11 14  15 -35.138914 -961.707490
11 14  16 -35.059938 -897.472882
11 14  17 -14.119279 -567.464930
11 14  18 -19.830381 -770.637014
11 14  19 -27.756587 -897.251136
11 14  20 -39.681553 -1189.641911
11 15  16 -32.469661 -725.299903
11 15  17 -16.549179 -395.291951
11 15  18 -21.618726 -598.464035
11 15  19 -30.945739 -725.078157
11 15  20 -31.225816 -1017.468933
11 16  17 -15.072792 -331.057343
11 16  18 -20.380839 -534.229427
11 16  19 -32.632194 -660.843549
11 16  20 -35.281937 -953.234324
11 17  18 -15.041096 -204.221475
11 17  19 -15.363047 -330.835597
11 17  20 -19.083943 -623.226372
11 18  19 -22.925824 -534.007681
11 18  20 -22.891824 -826.398456
11 19  20 -30.030337 -953.012578
12  -48.000000 0.000000
12 1 -39.094975 -229.835357
12 2 -18.952438 -89.550727
12 3 -40.844966 -239.473964
12 4 -33.303057 -367.334457
12 5 -20.307073 -133.258928
12 6 -12.472645 -0.119601
12 7 -33.831592 -362.096526
12 8 -32.635515 -319.331518
12 9 -36.674635 -290.383499
12 10 -33.142048 -112.369032
12 11 -28.656552 -333.857990
12 13 -18.419486 -204.851063
12 14 -34.851017 -136.909467
12 15 -30.485352 -248.825581
12 16 -33.825247 -193.594122
12 17 -21.378910 -119.698852
12 18 -23.196244 -0.206756
12 19 -18.919188 -188.959246
12 20 -43.193521 -Inf
12 1  2 -14.493247 -319.386085
12 1  3 -23.958894 -469.309322
12 1  4 -28.683157 -597.169814
12 1  5 -15.904872 -363.094286
12 1  6 -9.540036 -229.954958
12 1  7 -22.085895 -591.931884
12 1  8 -23.283674 -549.166875
12 1  9 -21.719102 -520.218857
12 1  10 -28.035919 -342.204389
12 1  11 -14.368200 -563.693348
12 1  13 -12.829337 -434.686421
12 1  14 -20.593797 -366.744824
12 1  15 -24.438488 -478.660939
12 1  16 -30.168193 -423.429480
12 1  17 -14.436390 -349.534209
12 1  18 -9.533571 -230.042113
12 1  19 -14.390505 -418.794603
12 1  20 -32.756603 -Inf
12 2  3 -13.855863 -329.024691
12 2  4 -14.329160 -456.885184
12 2  5 -16.840739 -222.809656
12 2  6 -5.270971 -89.670328
12 2  7 -11.570145 -451.647253
12 2  8 -17.149488 -408.882245
12 2  9 -14.551347 -379.934226
12 2  10 -9.259256 -201.919759
12 2  11 -16.458692 -423.408717
12 2  13 -9.062269 -294.401790
12 2  14 -9.125013 -226.460194
12 2  15 -16.331543 -338.376308
12 2  16 -10.496880 -283.144850
12 2  17 -8.173483 -209.249579
12 2  18 -7.538322 -89.757483
12 2  19 -9.837411 -278.509973
12 2  20 -14.989229 -Inf
12 3  4 -21.983962 -606.808421
12 3  5 -13.896446 -372.732893
12 3  6 -4.746247 -239.593565
12 3  7 -18.696517 -601.570491
12 3  8 -18.718741 -558.805482
12 3  9 -19.048562 -529.857463
12 3  10 -16.355110 -351.842996
12 3  11 -16.995111 -573.331954
12 3  13 -8.227432 -444.325028
12 3  14 -18.952067 -376.383431
12 3  15 -14.967356 -488.299546
12 3  16 -14.348548 -433.068087
12 3  17 -15.672427 -359.172816
12 3  18 -9.179615 -239.680720
12 3  19 -8.787832 -428.433210
12 3  20 -31.836827 -Inf
12 4  5 -12.918772 -500.593385
12 4  6 -10.279790 -367.454058
12 4  7 -24.746367 -729.430983
12 4  8 -25.959956 -686.665975
12 4  9 -22.672428 -657.717956
12 4  10 -24.539496 -479.703489
12 4  11 -13.244658 -701.192447
12 4  13 -15.410704 -572.185520
12 4  14 -24.899578 -504.243924
12 4  15 -22.548132 -616.160038
12 4  16 -24.050927 -560.928579
12 4  17 -12.700077 -487.033309
12 4  18 -8.796674 -367.541213
12 4  19 -16.695551 -556.293702
12 4  20 -28.217763 -Inf
12 5  6 -4.198505 -133.378529
12 5  7 -14.531432 -495.355455
12 5  8 -17.351773 -452.590446
12 5  9 -16.585641 -423.642428
12 5  10 -10.955675 -245.627960
12 5  11 -18.667940 -467.116919
12 5  13 -8.981191 -338.109992
12 5  14 -9.827681 -270.168395
12 5  15 -17.459842 -382.084510
12 5  16 -12.060763 -326.853051
12 5  17 -8.321695 -252.957780
12 5  18 -8.177696 -133.465684
12 5  19 -9.463344 -322.218174
12 5  20 -18.939081 -Inf
12 6  7 -9.923391 -362.216127
12 6  8 -9.103640 -319.451119
12 6  9 -9.140909 -290.503100
12 6  10 -7.631468 -112.488633
12 6  11 -4.193432 -333.977591
12 6  13 -10.864956 -204.970664
12 6  14 -8.099525 -137.029068
12 6  15 -9.910257 -248.945182
12 6  16 -8.632922 -193.713723
12 6  17 -4.075165 -119.818453
12 6  18 -4.318450 -0.326357
12 6  19 -9.905296 -189.078846
12 6  20 -10.400839 -Inf
12 7  8 -21.004842 -681.428044
12 7  9 -22.054499 -652.480025
12 7  10 -13.974183 -474.465558
12 7  11 -18.429384 -695.954517
12 7  13 -14.983471 -566.947590
12 7  14 -15.167515 -499.005993
12 7  15 -21.267266 -610.922108
12 7  16 -17.044680 -555.690649
12 7  17 -15.113543 -481.795378
12 7  18 -9.656226 -362.303282
12 7  19 -14.588640 -551.055772
12 7  20 -23.280195 -Inf
12 8  9 -21.580732 -609.715017
12 8  10 -20.669696 -431.700550
12 8  11 -17.838168 -653.189508
12 8  13 -13.761312 -524.182581
12 8  14 -15.147554 -456.240985
12 8  15 -27.774817 -568.157099
12 8  16 -19.643236 -512.925640
12 8  17 -13.752929 -439.030370
12 8  18 -8.561888 -319.538274
12 8  19 -14.881301 -508.290763
12 8  20 -25.626036 -Inf
12 9  10 -15.145496 -402.752531
12 9  11 -23.588979 -624.241489
12 9  13 -11.214229 -495.234562
12 9  14 -14.424242 -427.292966
12 9  15 -18.430834 -539.209080
12 9  16 -14.369394 -483.977622
12 9  17 -15.835264 -410.082351
12 9  18 -9.007068 -290.590255
12 9  19 -14.079706 -479.342745
12 9  20 -28.143768 -Inf
12 10  11 -14.110818 -446.227022
12 10  13 -16.242647 -317.220095
12 10  14 -20.986261 -249.278499
12 10  15 -22.132835 -361.194613
12 10  16 -25.104070 -305.963154
12 10  17 -10.100440 -232.067884
12 10  18 -10.496308 -112.575788
12 10  19 -16.361454 -301.328277
12 10  20 -25.103800 -Inf
12 11  13 -8.051813 -538.709054
12 11  14 -13.965972 -470.767457
12 11  15 -17.531281 -582.683572
12 11  16 -15.131572 -527.452113
12 11  17 -10.931604 -453.556842
12 11  18 -9.153933 -334.064746
12 11  19 -8.557389 -522.817236
12 11  20 -25.207079 -Inf
12 13  14 -9.991820 -341.760530
12 13  15 -15.210519 -453.676645
12 13  16 -15.465657 -398.445186
12 13  17 -6.267904 -324.549915
12 13  18 -7.961577 -205.057819
12 13  19 -13.806019 -393.810309
12 13  20 -13.371362 -Inf
12 14  15 -17.057374 -385.735048
12 14  16 -22.689791 -330.503589
12 14  17 -12.849304 -256.608318
12 14  18 -8.545719 -137.116223
12 14  19 -10.522835 -325.868712
12 14  20 -30.269265 -Inf
12 15  16 -25.100150 -442.419704
12 15  17 -12.732498 -368.524433
12 15  18 -6.960136 -249.032337
12 15  19 -13.631272 -437.784827
12 15  20 -24.592135 -Inf
12 16  17 -10.077069 -313.292974
12 16  18 -8.665732 -193.800879
12 16  19 -17.841992 -382.553368
12 16  20 -27.066127 -Inf
12 17  18 -4.571008 -119.905608
12 17  19 -6.741481 -308.658097
12 17  20 -18.545639 -Inf
12 18  19 -8.265923 -189.166002
12 18  20 -11.721012 -Inf
12 19  20 -15.054681 -Inf
13  -48.000000 0.000000
13 1 -30.177170 -240.005771
13 2 -20.862870 -246.392329
13 3 -40.881635 -415.853689
13 4 -30.020772 -320.951938
13 5 -26.126695 -419.929881
13 6 -10.360402 -0.168409
13 7 -33.557462 -303.286072
13 8 -25.375662 -426.228214
13 9 -41.067403 -380.458197
13 10 -27.677838 -307.656312
13 11 -42.424040 -192.337007
13 12 -15.129560 -204.851063
13 14 -32.903056 -327.466792
13 15 -25.308028 -294.749095
13 16 -27.226288 -260.286653
13 17 -37.659575 -299.821628
13 18 -21.276151 -312.919311
13 19 -5.030682 -0.051130
13 20 -40.435374 -624.050981
13 1  2 -15.959779 -486.398100
